Região - Sigla;Estado - Sigla;Município;Revenda;Instalação - Código;Produto;Data da Coleta;Valor de Compra;Valor de Venda;Unidade de Medida;Bandeira
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;GASOLINA;12/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;GASOLINA;12/04/2018;;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;GASOLINA;12/04/2018;;4.295;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;GASOLINA;12/04/2018;3.673;4.295;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;GASOLINA;12/04/2018;3.637;4.295;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;GASOLINA;12/04/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;GASOLINA;12/04/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;GASOLINA;12/04/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;GASOLINA;12/04/2018;;3.949;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;GASOLINA;12/04/2018;;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO SALOME LTDA.;35732;GASOLINA;12/04/2018;;4.197;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;GASOLINA;12/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;GASOLINA;12/04/2018;;4.269;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;GASOLINA;12/04/2018;3.7;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;GASOLINA;12/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;GASOLINA;12/04/2018;;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;GASOLINA;12/04/2018;3.637;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;GASOLINA;12/04/2018;3.637;4.27;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;GASOLINA;12/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;GASOLINA;18/04/2018;3.5498;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;GASOLINA;18/04/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;GASOLINA;18/04/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;GASOLINA;18/04/2018;;4.19;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;GASOLINA;18/04/2018;;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;GASOLINA;18/04/2018;;4.397;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;GASOLINA;18/04/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;GASOLINA;18/04/2018;;4.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;GASOLINA;18/04/2018;3.8014;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;GASOLINA;18/04/2018;3.81;4.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;GASOLINA;18/04/2018;3.82;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;GASOLINA;18/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;GASOLINA;18/04/2018;;4.179;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;GASOLINA;18/04/2018;3.7605;4.289;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;GASOLINA;18/04/2018;;3.999;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;GASOLINA;18/04/2018;;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;GASOLINA;18/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;GASOLINA;18/04/2018;;4.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;GASOLINA;25/04/2018;3.549;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;GASOLINA;25/04/2018;3.694;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;GASOLINA;25/04/2018;3.59;4.19;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;GASOLINA;25/04/2018;;4.397;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;GASOLINA;25/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;GASOLINA;25/04/2018;3.7828;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;GASOLINA;25/04/2018;;4.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;GASOLINA;25/04/2018;3.757;4.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;GASOLINA;25/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;GASOLINA;25/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;GASOLINA;25/04/2018;3.526;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;GASOLINA;25/04/2018;;4.288;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;GASOLINA;25/04/2018;;4.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;GASOLINA;25/04/2018;3.7282;3.999;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANAHATA LTDA.;35596;GASOLINA;25/04/2018;;4.179;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;GASOLINA;25/04/2018;3.694;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA;35627;GASOLINA;25/04/2018;3.627;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;GASOLINA;25/04/2018;;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;GASOLINA;25/04/2018;;4.159;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;GASOLINA;25/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;GASOLINA;25/04/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;GASOLINA;25/04/2018;;4.249;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;GASOLINA;03/05/2018;;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;GASOLINA;03/05/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;GASOLINA;03/05/2018;3.527;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;GASOLINA;03/05/2018;;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;GASOLINA;03/05/2018;3.79;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;GASOLINA;03/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;GASOLINA;03/05/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;GASOLINA;03/05/2018;;3.999;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;GASOLINA;03/05/2018;3.7939;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;GASOLINA;03/05/2018;3.7939;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;GASOLINA;03/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;GASOLINA;03/05/2018;3.7823;4.119;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;GASOLINA;03/05/2018;;3.99;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;GASOLINA;03/05/2018;;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;GASOLINA;03/05/2018;;4.288;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;GASOLINA;03/05/2018;3.6811;4.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;GASOLINA;03/05/2018;;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;GASOLINA;03/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;GASOLINA;03/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI 10 - RIO PRETO LTDA;35682;GASOLINA;03/05/2018;;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;GASOLINA;03/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO SAO DOMINGOS RIO PRETO LTDA;35659;GASOLINA;03/05/2018;;4.099;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;GASOLINA;03/05/2018;;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;GASOLINA;10/05/2018;3.5979;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;GASOLINA;10/05/2018;;4.199;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;GASOLINA;10/05/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;GASOLINA;10/05/2018;;3.99;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;GASOLINA;10/05/2018;3.62;3.99;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;GASOLINA;10/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;GASOLINA;10/05/2018;3.8333;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;GASOLINA;10/05/2018;;3.999;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;GASOLINA;10/05/2018;;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;GASOLINA;10/05/2018;;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;GASOLINA;10/05/2018;3.6209;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VIP RIO PRETO LTDA;35605;GASOLINA;10/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;GASOLINA;10/05/2018;3.55;3.99;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;GASOLINA;10/05/2018;;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;GASOLINA;10/05/2018;;4.288;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;GASOLINA;10/05/2018;;4.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;GASOLINA;10/05/2018;;3.999;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;GASOLINA;10/05/2018;3.59;3.999;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;GASOLINA;10/05/2018;3.57;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;GASOLINA;10/05/2018;3.598;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;GASOLINA;10/05/2018;;3.899;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;GASOLINA;10/05/2018;;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CANAA RIO PRETO LTDA;35702;GASOLINA;16/05/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;GASOLINA;16/05/2018;3.6766;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;GASOLINA;16/05/2018;;4.199;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;GASOLINA;16/05/2018;;4.195;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;GASOLINA;16/05/2018;3.898;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;GASOLINA;16/05/2018;3.71;4.179;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;GASOLINA;16/05/2018;3.67;4.295;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;GASOLINA;16/05/2018;;4.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;GASOLINA;16/05/2018;;4.297;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;GASOLINA;16/05/2018;;4.199;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;GASOLINA;16/05/2018;;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;GASOLINA;16/05/2018;3.8705;4.295;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VILA AZUL - RIO PRETO LTDA.;35620;GASOLINA;16/05/2018;;4.089;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CURVA DA GALINHA AUTO POSTO LTDA;35736;GASOLINA;16/05/2018;3.9017;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;GASOLINA;16/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;GASOLINA;16/05/2018;3.83;4.099;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;GASOLINA;16/05/2018;3.849;4.297;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;GASOLINA;16/05/2018;3.61;4.059;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;GASOLINA;16/05/2018;3.67;4.059;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;GASOLINA;16/05/2018;3.629;4.079;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;GASOLINA;16/05/2018;3.67;4.179;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;GASOLINA;16/05/2018;;3.999;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;GASOLINA;24/05/2018;3.783;4.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;GASOLINA;24/05/2018;;4.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;GASOLINA;24/05/2018;;4.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;GASOLINA;24/05/2018;;4.49;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;GASOLINA;24/05/2018;;4.495;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;GASOLINA;24/05/2018;;4.49;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;GASOLINA;24/05/2018;;4.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;GASOLINA;24/05/2018;;4.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;GASOLINA;24/05/2018;;4.59;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;GASOLINA;24/05/2018;;4.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;GASOLINA;24/05/2018;;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;GASOLINA;24/05/2018;3.9186;4.599;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;GASOLINA;24/05/2018;;4.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA;35645;GASOLINA;24/05/2018;;4.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;GASOLINA;24/05/2018;;4.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;GASOLINA;24/05/2018;;4.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;GASOLINA;24/05/2018;;4.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;GASOLINA;24/05/2018;3.67;4.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;GASOLINA;24/05/2018;;4.499;R$ / litro;BRANCA
