Região - Sigla	Estado - Sigla	Município	Revenda	Produto	Data da Coleta	Valor de Compra	Valor de Venda	Unidade de Medida	Bandeira
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	18/04/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	18/04/2018	3,29	3,599	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	18/04/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	18/04/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	18/04/2018	3,214	3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	18/04/2018	3,1933	3,639	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	18/04/2018		3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	18/04/2018		3,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	18/04/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	18/04/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	25/04/2018	3,184	3,459	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FENIX RIO PRETO LTDA	DIESEL S10	25/04/2018		3,597	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL S10	25/04/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	DIESEL S10	25/04/2018	3,3725	3,597	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	25/04/2018	3,251	3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	25/04/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	25/04/2018	3,078	3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	25/04/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	25/04/2018	3,2166	3,639	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	25/04/2018		3,459	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	DIESEL S10	25/04/2018		3,479	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	25/04/2018		3,479	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	25/04/2018		3,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	25/04/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	25/04/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	03/05/2018		3,599	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL S10	03/05/2018	3,164	3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	DIESEL S10	03/05/2018	3,35	3,747	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	DIESEL S10	03/05/2018		3,697	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	03/05/2018	3,3504	3,695	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	03/05/2018	3,308	3,599	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	03/05/2018		3,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ZAFANI RIO PRETO LTDA	DIESEL S10	03/05/2018	3,335	3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	03/05/2018		3,489	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	03/05/2018		3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	03/05/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI 10 - RIO PRETO LTDA	DIESEL S10	03/05/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	03/05/2018		3,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	03/05/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	10/05/2018		3,599	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	10/05/2018		3,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL S10	10/05/2018		3,38	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	DIESEL S10	10/05/2018	3,3725	3,697	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	10/05/2018		3,595	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	10/05/2018		3,579	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	10/05/2018	3,3509	3,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	10/05/2018		3,489	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	10/05/2018		3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	10/05/2018		3,629	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	10/05/2018		3,579	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	10/05/2018		3,479	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	10/05/2018	3,1407	3,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	10/05/2018		3,549	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	10/05/2018		3,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CANAA RIO PRETO LTDA	DIESEL S10	16/05/2018		3,697	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	DIESEL S10	16/05/2018	3,3012	3,579	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ESTORIL RIO PRETO LTDA	DIESEL S10	16/05/2018		3,549	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	DIESEL S10	16/05/2018		3,695	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	DIESEL S10	16/05/2018	3,442	3,559	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	DIESEL S10	16/05/2018	3,17	3,579	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI LIBERTY LTDA.	DIESEL S10	16/05/2018		3,579	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	DIESEL S10	16/05/2018		3,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	DIESEL S10	16/05/2018		3,497	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	DIESEL S10	16/05/2018		3,759	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	DIESEL S10	16/05/2018	3,4556	3,759	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO VILA AZUL - RIO PRETO LTDA.	DIESEL S10	16/05/2018		3,509	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CURVA DA GALINHA AUTO POSTO LTDA	DIESEL S10	16/05/2018		3,697	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	DIESEL S10	16/05/2018		3,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA	DIESEL S10	16/05/2018		3,797	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	DIESEL S10	16/05/2018	3,18	3,579	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - STAR ALLIANCE LTDA	DIESEL S10	16/05/2018		3,579	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI PRAKASH LTDA	DIESEL S10	16/05/2018	3,11	3,639	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	DIESEL S10	16/05/2018		3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	24/05/2018		3,899	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	24/05/2018		3,897	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL S10	24/05/2018		3,779	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	24/05/2018		3,999	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	DIESEL S10	24/05/2018		4,277	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	24/05/2018		3,799	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	24/05/2018	3,591	3,899	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	24/05/2018		3,759	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	24/05/2018		3,799	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	24/05/2018		3,759	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	24/05/2018		3,799	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	24/05/2018		3,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	24/05/2018		3,799	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	24/05/2018	3,524	3,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL S10	31/05/2018		3,779	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	31/05/2018		3,999	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	31/05/2018		3,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	06/06/2018	3,04	3,439	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	06/06/2018		3,897	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	DIESEL S10	06/06/2018		3,92	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	06/06/2018	3,171	3,695	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	06/06/2018		3,589	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	06/06/2018	3,113	3,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	06/06/2018		3,359	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	06/06/2018		3,439	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	06/06/2018	3,0578	3,299	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	06/06/2018		3,339	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	06/06/2018	2,9633	3,349	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	06/06/2018		3,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	06/06/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	DIESEL S10	13/06/2018	3,055	3,239	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ESTORIL RIO PRETO LTDA	DIESEL S10	13/06/2018		3,399	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	DIESEL S10	13/06/2018		3,395	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	DIESEL S10	13/06/2018	3,103	3,399	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	DIESEL S10	13/06/2018		3,329	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI LIBERTY LTDA.	DIESEL S10	13/06/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	DIESEL S10	13/06/2018		3,499	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	DIESEL S10	13/06/2018		4,029	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	DIESEL S10	13/06/2018		3,489	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO SALOME LTDA	DIESEL S10	13/06/2018	3,1637	3,657	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	CURVA DA GALINHA AUTO POSTO LTDA	DIESEL S10	13/06/2018	3,4745	3,537	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	DIESEL S10	13/06/2018		3,339	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI PRAKASH LTDA	DIESEL S10	13/06/2018		3,339	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	DIESEL S10	13/06/2018		3,239	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	DIESEL S10	13/06/2018	3,1261	3,439	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	21/06/2018		3,439	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	21/06/2018		3,499	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FENIX RIO PRETO LTDA	DIESEL S10	21/06/2018		3,567	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	DIESEL S10	21/06/2018		3,399	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	21/06/2018	3,1707	3,549	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	DIESEL S10	21/06/2018		3,459	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	21/06/2018	3,1132	3,439	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	21/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	21/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL S10	21/06/2018		3,439	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL S10	21/06/2018		3,299	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL S10	21/06/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	21/06/2018		3,389	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL S10	21/06/2018		3,319	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL S10	21/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL S10	27/06/2018	2,96	3,439	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	DIESEL S10	27/06/2018		3,499	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL S10	27/06/2018	3,05	3,31	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FENIX RIO PRETO LTDA	DIESEL S10	27/06/2018		3,657	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	DIESEL S10	27/06/2018		3,547	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	DIESEL S10	27/06/2018		3,575	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL S10	27/06/2018	3,113	3,439	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL S10	27/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL S10	27/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	PERES & PERES LTDA	DIESEL S10	27/06/2018		3,399	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	DIESEL S10	27/06/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL S10	27/06/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL S10	27/06/2018		3,439	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ANDORINHAS RIO PRETO LTDA	ETANOL	03/01/2018		2,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CANAA RIO PRETO LTDA	ETANOL	03/01/2018	2,5139	2,897	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	ETANOL	03/01/2018	2,4196	2,719	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ESTORIL RIO PRETO LTDA	ETANOL	03/01/2018		2,749	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	ETANOL	03/01/2018	2,4618	2,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO IMPERIAL RIO PRETO LTDA.	ETANOL	03/01/2018		2,887	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	ETANOL	03/01/2018	2,4499	2,779	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	ETANOL	03/01/2018	2,4077	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI LIBERTY LTDA.	ETANOL	03/01/2018	2,4681	2,779	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	ETANOL	03/01/2018		2,779	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	ETANOL	03/01/2018		2,887	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	ETANOL	03/01/2018		2,79	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	ETANOL	03/01/2018	2,4792	2,779	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	ETANOL	03/01/2018	2,4516	2,895	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	CURVA DA GALINHA AUTO POSTO LTDA	ETANOL	03/01/2018		2,776	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	ETANOL	03/01/2018		2,679	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA	ETANOL	03/01/2018		2,777	R$ / litro	RAIZEN
